text,real
Que repugnante es el clasismo de los de arriba se olvidan que el pueblo fue quien los puso en el podermugresur quitoec no se que es lo más me repugna la banda Mugre Sur o los mugrientos que estaban aplaudiendo sus canciones Lavinia Valbonesi Primera dama,0
ONU INTERVENDRÁ EN ECUADOR PORQUE LA CORRUPCIÓN DE DANIEL NOBOA Y SUS SEQUITOS TRASPASÓ TODA LAS BARRERAS DE LA MORALIDAD ONU DENUNCIA CRIMEN ORGANIZADO EN LA JUSTICIA DE ECUADOR,0
danielnoboa viaje mentiras usa gastopublico decreto Descaro presidencial EL PRESIDENTE VIAJA A EEUU POR TEMAS EPRSONALES TRAS FIRMAR EL DECRETO 475 QUE LE AUTORIZA DERROCHAR FONDOS PÚBLICOS SIN LÍMITES 03122024 PRENSA INTERNACIONAL CALIFICA COMO CAPITÁN MENTIRA AL PRESIDENTE DEL ECUADOR ¡COMO CALIFICARÍAS COMO CUIDADANO Creer en las mentiras de Daniel Novoa es como creer que a nuestro querido Caterba le saldrá cabello algún día Y aunque se asomen las suelas de tractor muchos sabemos que las mentiras tienen patas cortas literal El presi Daniel Novita Noboa también conocido como el Tres Palos se nos fue nuevamente supuestamente por asuntos personales a Estados Unidos Sin embargo ya sabemos que es para zamparse otro heladito o quién sabe para reunirse con quienes le dan las instrucciones para seguir mandando al país al carajo ¿Qué podemos esperar de nuestro querido presi Ojalá que en su regreso no venga nuevamente con el cuento de que la polémica del Quito Fest la financió el innombrable ese que le da dolor de muela a Carlos Vera y a la prensa nacional Sí ese mismo del que estoy hablando tu marido Correa ¿Crees que el presi se fue nuevamente de vacaciones por decimaquinta vez ¿O solo se fue a reunirse con quienes le dan las órdenes para mantenernos así en el abismo,0
La libertad para Jorge Glas es el objetivo del correísmo En una entrevista en Primera Plana ECU la candidata presidencial de la Revolución Ciudadana Luisa González manifestó que está dispuesta a darle el salvoconducto al exvicepresidente de la República “Voy a actuar conforme a derecho Jorge Glas merece el salvoconducto y se lo entregaré” manifestó la aspirante a Carondelet Glas permanece recluido en la cárcel de máxima seguridad La Roca en Guayaquil tras ser detenido dentro de la embajada de México en Quito en abril pasado SI YO LLEGO A LA PRESIDENCIA DE LA REPÚBLICA VOY A ACTUAR CONFORME A DERECHO JORGE GLAS MERECE ESE SALVOCONDUCTO Y SE LO ENTREGARÉ LUISA GONZÁLEZ CANDIDATA PRESIDENCIAL RC,1
Ecuatorianos Todos lo vimos en el debate de Elecciones2024 cuando JanTopic pregunta a Noboa ¿Como enfrentaría el ESTIAJE Al cual Noboa responde Vamos a Ejecutar en 9 meses y vamos a invertir en la transmisión electrica🤷‍ En una entrevista con NTN24 el expresidente GuillermoLasso responsabilizó al gobierno de DanielNoboa por la crisis energética señalando la falta de continuidad en procesos clave como la compra de energía Mientras Noboa por decisiones viscerales cero inteligente decidió pelearse con Colombia Petro quien nos vendía Electricidad Pd Elegir a un Improvisado que no tiene ni idea como Gobernar ni su vida este es el resultado Autor EbiCamacho 02122024 Lasso dice que Noboa conocía la crisis energética pero postergó la comprada de energía,1
urgente veronicaabad se sacude y termina de complicar a guarderas dejando claro es empleado de noboa noticias ebicamacho 🤔youtubeQbPVN… ABAD HUNDE A GUARDERAS REVELA ES EMPLEADO DE NOBOA,0
Hemos esperado tanto y por fin llega uno para hcer lo correcto Por DECRETO PRESIDENCIAL los CRIMINALES no pueden votar para destrozar Nuestra Democracia Noboa 2025 Presidente,0
VIVIANA VELOZ ASUMIRÁ LA PRESIDENCIA DEL  EN CASO QUE VERÓNICA ABAD NO PUEDA RAFAEL CORREA EL MEJOR TIEMBLA DANIEL NOBOA SUFRAN NOBOISTAS CHIROS así será aunque les ardaa los millonarios y a los nobilovers ,0
PARTIDARIOS DE SUMA SE SIENTEN TRAICIONADOS POR JAN TOPIC ANTICIPANDO TRIUNFÓ DE LUISA GONZÁLEZ DEL CORREISMO TENIENDO CANDIDATO PROPIO SUMA PARA LA PRESIDENCIA QUE PASO OTRA VEZ TOPIC METIÓ LA PATA  LUISA GONZÁLEZ GANARÁ LAS ELECCIONES A DANIEL NOBOA  Mucha gente no se está dando cuenta de eso Arnaud Boix no va a ganar Es imposible O sea por más que se gaste 100 millones de dólares en brigadistas con la plata de los que sí pagamos impuestos estamos chévere 3000 personas por tres meses Por más que la saque a Verónica Barr lo único que está logrando es que al sacarme a mí mi lectura es para ganar Luis Mi lectura es a menos que la derecha logre hacer algo garrafalmente interesante con un candidato nuevo esperemos vamos a darle todo ahí con Quique pero lo que está haciendo lograr es que gane Luis O sea no Boix no va a ganar Si él piensa que realmente todo esto lo está ayudando le está perjudicando Entonces esa es mi lectura,1
Llegó Bolivar Armijos a romper en estas elecciones se corren rumores de que tras la convocatoria de Jan Topic para candidatos a la presidencia el señor Repitane la pregunta habría metido carpeta para ser candidato Así que tiembla Luisa y tiembla Daniel  danielnoboa ecuador jantopic bolivararmijos guayaquil luisagonzalez danielnoboa fyp ¡TIEMBLA NOBOA ARMIJOS METE CARPETA PARA SUSTITUIR A TOPIC Hola buenos días mis queridos amigos amigas ¿cómo están Quería saludarles desearles un buen y feliz inicio de semana con mucha vibra mucha energía A pesar de que tenemos un tremendo corte de electricidad no nos permiten laborar con normalidad pero bueno vamos a ponerle mucha fe mucho entusiasmo a esta semana Un abrazo para todos chao chao,0
Gobierno de Daniel Noboa mandó poner explosivos dentro de la Asamblea Nacional este 23 de abril de 2025 urgente Gobierno planea eliminar la asamblea como en las dictaduras,0
Para eso quería el fraude Indignante escándalo estalla en Ecuador Novoa borra 94 millones en impuestos de su familia con un decreto express Así como lo oyes Mientras el pueblo no tiene ni para pagar la canasta básica el presidente firma un decreto de última hora con fecha 19 de abril de 2025 perdonando una millonaria deuda tributaria a su propio grupo familiar Grupo Novoa ¿Coincidencia ¿Error administrativo Nada de eso Para muchos esto confirma lo que ya se sospechaba Le dieron el poder para proteger su bolsillo y el de sus empresas no el tuyo Con el país al borde del colapso la OEA señalando irregularidades electorales rumores de IVA al 18 y el paro nacional del 16 de mayo en marcha Novoa da un golpe bajo a la transparencia y desata la furia de los ecuatorianos ¿Hasta cuándo vamos a permitir que nos gobiernen para servirse no para servir Esto no es democracia esto es una estafa con corbata Comparte este video si tú también estás harto de los privilegios políticos,0
URGENTE CONAIE PODRIA IR POR LA CABEZA DE DIANA ATAMAINT Y SUS CONSEJEROS POR FRAUDE ELECTORAL CORRUPCIÓN TOTAL EN EL CNE Y TCE SE CONFIRMA PARO NACIONAL INDEFINIDO 01052025 QUIEREN LA CABEZA DE CONSEJEROS DEL CNE Y TCE,0
ÚLTIMAHORA  La fiscal general del Estado Diana Salazar defendió nuevamente la validez jurídica del caso Sobornos 20122016 que terminó con la condena del expresidente Rafael Correa por el delito de cohecho En recientes declaraciones Salazar explicó cómo la figura del influjo psíquico fue clave para establecer la responsabilidad del exmandatario quien según ella operaba como el jefe de una estructura de corrupción desde la Presidencia de la República Él le dijo al oído haz lo que Jorge te pida relató Salazar haciendo referencia directa a Rafael Correa y a Jorge Glas su entonces vicepresidente La frase fue mencionada por una testigo durante el juicio y según la fiscal demuestra la forma en que Correa delegaba órdenes relacionadas con el manejo de sobornos ¿Qué es lo que Jorge le pedía Que cobre los sobornos Eso es lo que no se ha podido conocer al detalle pero yo estuve en la audiencia sé los elementos que sirvieron para sentenciar al ciudadano aseguró Salazar La fiscal también cuestionó los intentos de relativizar el caso por el monto de los sobornos Aunque se hable de seis mil dólares recibir un dólar o recibir un millón es lo mismo Lo importante es que existió una estructura para manejar dinero en efectivo sobornos que se recibían dentro de la Secretaría Jurídica de la Presidencia afirmó Salazar fue enfática al señalar la responsabilidad directa de Correa Un hombre que controlaba todo el Estado que se decía jefe de todo el Estado ¿no sabía lo que hacía su asesora en la oficina de al lado Ella recibía empresarios cheques dinero para financiar campañas de comunicación que se mantuvieron durante todo el tiempo explicó En relación con los recursos legales planteados por la defensa de Correa la fiscal rechazó cualquier posibilidad de revisión del caso No cabe recurso de revisión Tengo la certeza y lo puedo firmar hoy y en diez años el caso Sobornos se sostiene Los elementos probatorios han sido sólidos y contundentes afirmó Finalmente advirtió que aunque existen movimientos políticos que buscan una salida alternativa incluso a través de instancias internacionales la justicia ya ha sido clara En lo político pueden buscar un relator un comisionado amigo Por supuesto que lo van a intentar desde una mayoría parlamentaria Pero en lo jurídico el caso está cerrado concluyó El caso Sobornos 20122016 involucró una red de pagos ilegales a funcionarios públicos y altos cargos del gobierno de Correa en intercambio por contratos estatales Rafael Correa actualmente asilado en Bélgica fue condenado en 2020 a ocho años de prisión y se encuentra prófugo de la justicia ecuatoriana Vaya vaya vaya Comunitario Ec ElcomunitarioCercaDeTi Ver menos — en Zapotillo Provincia de Loja DIANA SALAZAR No existe una prueba contundente contra Correa pero tenemos la certeza,0
militares ecuatorianos se revelan contra Noboa Noticias mexico Sheinbaum TrenMaya fyp fypviral MILITARES ECUATORIANOS SE REVELAN CONTRA NOBOA Porque fuimos sometidos a una justicia en beneficio de delincuentes A los indígenas no los necesitamos en primera menos los vamos a buscar en segunda vuelta Lo importante es que ellos vengan a buscarnos a nosotros y ahí le vamos a dar alguna sobra para que no jodan El centro histórico de Quito la capital ecuatoriana se ha vuelto a transformar en un caótico campo de batalla En un caos Un grupo de narcotraficantes pueda ingresar a nuestro país a alterar el desarrollo del proceso electoral Los ecuatorianos llegaron por cielo mar y tierra para liberarse de la dictadura sacar del gobierno al dictador Daniel Noboa Por esa razón militares ecuatorianos se rebelan contra la dictadura de Daniel Noboa Lágrimas de que son de coraje de indignación Porque fuimos sometidos a una justicia con una presión política en beneficio de delincuentes Daniel Noboa perdió las últimas elecciones presidenciales luego de haber obtenido más del 65 de los votos del Ecuador Pero ¿por qué razón hoy los ecuatorianos no quieren a su presidente Primero porque se peleó con México quien le cortó el agua y la luz y le cerró el grifo petrolero Además se ha comido la economía y le está regalando las tierras de los campesinos a la familia Novoa quienes son los más ricos del país Además Noboa está acusando a México del robo de las elecciones Esto fue lo que dijo Daniel Noboa en cadena nacional Han habido muchísimas irregularidades y seguíamos contando seguíamos revisando en ciertas provincias Habían cosas que no cuadraban incluso no cuadraban con el conteo rápido de la OEA el cual nos ponía con una cifra mayor Cuando los resultados ya arrojaban un empate técnico con la izquierdista Luisa González El Ecuador vive un caos y están hartos de Daniel Novoa Quieren hacer las paces con México y volver al comercio internacional Pero su gobierno en vez de arreglar y hacer las paces con México ha roto todas las relaciones comerciales Y ahora dicen que le van a poner un 25 de aranceles a las exportaciones de México cuando México es su principal socio y el que más le compra camarones Además los ecuatorianos llegaron por cielo mar y tierra para sacar a Novoa Pero escuchen la gente está viniendo desde el extranjero Muchos hasta se están autodeportando de los Estados Unidos porque quieren sacar al dictador Llegaron a votar por aire mar y tierra para sacar al dictador ¡Ahí vamos La opositora más importante del Ecuador Luisa González le ha pedido la renuncia inmediatamente al gobierno de Daniel Noboa por haber agredido la embajada mexicana Vamos a ver lo que dijo la opositora en cadena nacional para que Daniel Novoa abandone el gobierno inmediatamente Señor Daniel Noboa presente su renuncia El Ecuador no es hacienda bananera Exigimos Exigimos México siempre le ha enviado ayuda humanitaria a los ecuatorianos Por esa razón México y Ecuador son dos pueblos hermanos ¿Están ustedes de acuerdo los mexicanos en enviarle ayuda humanitaria como combustible gasolina y víveres a los ecuatorianos Y ustedes los ecuatorianos que son nuestros hermanos ¿están de acuerdo en disculparse con el pueblo mexicano que fue agredido por los militares enviados por el presidente de su país para que México le envíe la ayuda humanitaria ¿Reestablezcan el sistema energético ¿Haya agua potable gasolina y petróleo en su nación ¿Usted por qué va a votar en segunda vuelta Por el que me dé más libertad Y claramente no creo que sea el socialismo del siglo XXI ¿Por qué le cuesta tanto decir que va a votar por Daniel Novoa Porque si competí con él es porque reconozco que hay errores Sin embargo el terror de perder la libertad de repetir esas escenas donde personas que pensaban como yo fueron desaparecidas calladas o ya no están dentro del país Por supuesto que aterra a cualquiera que busca sobre todo la libertad A mí me queda muy claro que ese proyecto no hay un espacio para las personas como yo México tiene varios aviones preparados desde hace meses con ayuda humanitaria para enviarle a los ecuatorianos Pero en el Ecuador no permiten que aterricen los aviones de nuestro país ni que lleguen los barcos con combustibles porque el gobierno cortó todos los suministros Lo que quiere decir es decir que hasta queno haya un restablecimiento de las relaciones diplomáticas México no puede recibir nada de Ecuador ni Ecuador nada de México Esto está afectando Recibir nada de Ecuador ni Ecuador nada de México Esto está afectando a los más pobres campesinos del país quienes dependen muchísimo de las compras de los bananos que le hace México y de la compra de los camarones Si no pueden encontrar un comprador para que se reactive la economía los campesinos van a perder la tierra y la familia de Novoa se va a quedar con todo en el Ecuador Además y más importante si Ecuador sacara a Novoa le dieran una patada del gobierno volvemos a hacer negocios ya que México no tiene ningún problema con el pueblo ecuatoriano El problema es con el presidente del Ecuador Daniel Novoa el inepto que ha agredido una embajada mexicana que nos ha demandado por 200 millones de dólares diciendo que el déficit económico que tiene su país es por culpa de México ¿Significa que si hay una segunda vuelta Luisa puede sobrepasar fácilmente el 4221 Claro subía hasta el 47 Y otro va a ganar con 53 Y otro va a ganar con 52 53 Ok escenario probable De darse una segunda vuelta ese podría ser el resultado siguiente A los indígenas no los necesitamos en primera menos los vamos a buscar en segunda vuelta Lo importante es que ellos vengan a buscarnos a nosotros y ahí le vamos a dar alguna sobra para que no jodan Así que si esta información le es de altísimo valor les invito a suscribirse al canal dejarnos un like y compartirlo con amigos familiares y en todas sus redes sociales ya que a muchos de ustedes les encantan nuestros análisis pero nos siguen viendo y todavía no se han suscrito Mientras nosotros desde los estudios de Viral MX para todos le hemos dejado un fuerte abrazo y nunca se olviden que los queremos,0
Próximamente a nivel nacional EL NUEVO ECUADOR DE DANIEL NOBOA ¿SIN LUZ ESTE LUNES CNEL ANUNCIA CORTES EN DAULE Y OTROS SECTORES DEL GUAYAS,0
Urgente el CNE da un giro inesperado y deja solo a Daniel Novoa Acaba de aceptar oficialmente el reconteo de votos solicitado por Luisa González La presión popular las movilizaciones y las denuncias por irregularidades en actas sin firma han hecho efecto Esta vez el proceso será público y vigilado por veedores internacionales con acceso a colegios abiertos y transmisión en vivo del conteo Se verificará acta por acta firma por firma especialmente aquellas que han sido señaladas por entregar votos inflados a favor de Novoa mientras el exit poll lo colocaba por debajo La tensión es máxima Miles ya se preparan para movilizaciones si se detectan inconsistencias mientras los sectores oficialistas hablan de un intento de golpe blando La oposición celebra lo que considera el inicio de la verdad Este reconteo cambiará la historia del país ha dicho un vocero de la Revolución Ciudadana Todo apunta a que los resultados podrían dar un vuelco total El país está al borde de una tormenta política sin precedentes ¿Será este el principio del fin de Daniel Novoa o el inicio de una guerra institucional por el poder,0
" ¡ATENCIÓN ECUADOR 
 Durante su discurso en la provincia de Santa Elena Luisa González admitió sentirse deprimida tras conocer que las encuestas oficiales muestran su inminente derrota
Ahora desesperada hace un llamado a sus seguidores a movilizarse generando caos pánico y saqueos en todo el país
 NO CEDAMOS ANTE EL MIEDO NI LA VIOLENCIA",0
Noboa afirma que deportados Venezolanos serán recibidos en Ecuador en entrevista Radio Sucesos estre 01 de abril del 2025,0
 El correísmo propone sancionar a las iglesias que no implementan el enfoque de género y ADN se opone firmemente a esta medida  Política LibertadDeReligión EnfoqueDeGénero ADN,0
Ecuador salvate Hermanos ecuatorianos yo no apoyo ni apoyaré a un gobierno de las entrañas de Maduro Correa Castro Tienen un país hermoso no lo pongan en la mano de falsos revolucionarios dile no al socialismo y si al progeso y al cambio la playa alcanza cuando nadie roba Mensaje de Nayib Nukele presidente del Ecuador para los ecuatorianos,0
Jubilación a los 70 años Presidente del directorio del IEES anuncia reformas que buscan jubilación con 500 aportaciones,0
El exfutbolista y el director técnico de Barcelona Segundo Castillo habría dicho “Hablo de mi ropa no de política Nunca votaría a los Noboa por quebrar a Barcelona con una deuda de 37 millones”,0
Final para Rafael Correa EEUU lanza una orden de captura por múltiples crímenes en el país Bélgica tendrá que entregar a Rafael Correa o EEUU irá por él DIjo el secretario de seguridad nacional de los EEUU,0
Daniel Noba bajará los sueldos a 215 Desde el 14 de abril del 2025 bajarán los sueldos básicos para todos lo ecuatorianos,0
Felizmente Conaie y Pachakutic tienen líderes que defienden al pueblo indígena para un mejor vivir Leonidas Iza expresó Señora Luisa Gonzales vamos juntos por una patria donde brille la justicia el respeto las leyes y la libertad,0
En Noboa no se puede confiar Andrea Gonzales candidata presidencial por PSP dijo estar arrepentida por haber defendido a Noboa Esto porque a Lucio le negó el ministerio de defensa y a ella el del ambiente,0
Las bases CONAIE y Pachakutik respaldan el apoyo del compañero Iza en el apoyo a Luisa Rechazan la venda del campo Sacha,0
Archipiélago en peligro Militares de EEUU están en Galápagos Ecuador tras acuerdo con Noboa para pruebas de guerra,0
Mediante un comunicado el movimiento Revolución Ciudadana rechazó los resultados oficiales anunciados por el CNE el13 de abril,1
Rebaja de Sueldos Ecuador tiene el segundo sueldo más alto de la región necesitamos ser más competitvos con un salario que las empresas puedan pagar afirma Noboa para Primicias,0
"URGENTE
CORREA CON LAS DECLARACIONES DE LUISA GONZÁLEZ ESTÁ INDIGNADO POR POSIBLE TRAICIÓN
Rafael Correa ante las declaraciones de leonidas Iza refiriéndose a que el expresidente no será quien gobierne si gana Luisa González este ha reaccionado indignado con su propia candidata

Según fuentes oficiales Rafael Correa deja entrever que siente desde ya la traición de Luisa lo que está llevando a sus seguidores a recordar la traición de Lenin Moreno y originando aires de desconfianza en su candidata de RC5",0
 Atención  En su declaración preliminar la Misión de Observación Electoral de la Unión Europa repasa que para la jornada del 9 de febrero se detectaron puntos de preocupación como la falta de licencia sin sueldo la inseguridad y la desconfianza en las instituciones electorales “No podemos ignorar que la decisión del Presidente de no solicitar licencia así como las ausencias temporales han generado un gran debate” dice Gabriel Mato jefe de la Misión,0
Bukele en rueda de presa dijo que si Luisa Gonzales gana ayudará a mejorar la seguridad en Ecuador,0
Andrea Gonzalez Me siento feliz con mi ubicación entre 16 pero que Luisa esté en segunda vuelta siento verguenza ajena por mi país,0
En videos se muestran simbolos narcos en la campaña de la RC5 Luisa González usa insignias de grupos delictivos en campaña electoral,0
"El ex Presidencia de Ecuador OswaldoHurtado quien el Correismo no es santo de su devoción dice
A Daniel le urge ganar en primera vuelta por todos los procesos penales que tiene en su contra🤷‍
Pero¿Ganar en Primera Vuelta LuisaGonzales Quizá 
DanielNoboaAzin 🤦‍
Que buen chiste seguro lo dijo Cedatos 
Autor
EbiCamacho",0
"El exburgomaestre Jaime Nebot a pesar de su considerable fortuna y su residencia en uno de los barrios más exclusivos del país advirtió que votar por Noboa sería catastrófico para Ecuador Esto sorprendió a los seguidores de Noboa quienes no esperaban tal declaración de alguien de su misma ideología política Es evidente que votar por Noboa sería un grave error por lo que queda claro que en estas elecciones la opción debe ser a favor de Luisa González 
Nebot no solo les dejó una frase que les habrá molestado sino que también les mostró con gráficos y cifras exactas cómo ha aumentado el índice de pobreza y cómo la economía del país sigue contrayéndose en lugar de crecer",0
Bases de la Conaie acaban de dar respaldo a Luisa Gonzalez con la finalidad de ganar el primera vuelta,0
Atención pueblo Sale a la luz publica los trostros de los asesinos de los 4 niños de las Malvinas por órdenes del criminal Rafael Correa,0
Videos demuestran las irregularidades en el día de la votación del 9 de febrero Más irregularidades en las elecciones presidenciales a favor de Noboa,0
" SosMigrantes
Lo denunciamos ya hace varios días pese a que el gobierno de Noboa y sus cuentas troll actuaron masivamente para querer maquillar el suceso y negar que las deportaciones serían también contra nuestros hermanos migrantes ecuatorianos hoy se confirma que hay más de 14 millones de inmigrantes ilegales en los EEUU cuya deportación ha sido ordenada por un juez del Departamento de Justicia De ese número 31252 de ellos son ecuatorianos Esto es lo que el candidato presidente fue aplaudir junto a su comitiva hace pocos días en la posesión de Donald Trump 
En la actualidad existen 24 millones de migrantes ecuatorianos en diferentes zonas del mundo se estima que un 10 de ese total se encuentra en EEUU estas deportaciones masivas podrían afectar seriamente al ingreso de las remesas las cuales involucraron solo en 2024 hasta un 5 del producto interno bruto es decir 6000 millones de dólares ¿Para esto quiere Noboa ser reelecto por 4 años más
trump MigrantesPorElMundo migrantes remesas alerta urgente emergencia deportacionesmasivas Noboa KiwarSalazar",0
Alexander Levoyer aseguró que si gana un partido aliado al ‘narco’ gana las elecciones el conflicto interno podría durar 20 años Ni un día más peor 20 años Por eso  Noboa nunca más,0
Alexander Levoyer aseguró que si gana un partido aliado al ‘narco’ gana las elecciones el conflicto interno podría durar 20 años,1
Daniel Noboa dijo el lunes que habrá quienes no votaron por él “pero nunca es tarde para recapacitar” Ese día Noboa cumplió su agenda presidencial en Guayas y ahí se refirió a las elecciones El presidentecandidato sigue dividiendo su tiempo entre sus funciones y la campaña,1
"En octubre de 2024 en una entrevista Atamaint dijo que todos los funcionarios que participen en los comicios de febrero de este año deben renunciar o pedir licencia antes de la campaña
",1
CNE ordena a Noboa que renuncie si quiere ser candidato Atamaint sostiene que quienes vayan a la reelección o renuncien o se determine la licencia obligatoria sin sueldo,0
Durante la campaña por las elecciones de 2023 Luisa González dijo que Correa sabrá cuándo volver al país Las declaraciones fueron brindadas en agosto del año pasado en FM Mundo cuando se desarrollaban las elecciones anticipadas tras la muerte cruzada,1
En una entrevista con NTN24 el expresidente Guillermo Lasso responsabilizó al gobierno de Daniel Noboa por la crisis energética señalando la falta de continuidad en procesos clave como la compra de energía,1
Pierina Correa defiende la posición de que no es correcto juzgar y sentenciar a menores como adultos La asambleísta asegura que se debería trabajar en otras áreas para que los menores que cometan delitos tengan acceso a una “justicia restaurativa” Además dijo que hay que velar por sus derechos,1
Hermana de Correa dice que un sicario no puede ir a la roca o penitenciaria porque lo pueden violar en una sesión de la asamblea,0
El exprecandidato presidencial aseguró que quien ganará en las elecciones presidenciales será Luisa González Topic quedó fuera de la contienda electoral tras impugnarse su precandidatura,1
¡Soltaron a la bestia Bolivar Armijos reemplazará a Jan Topic para la candidatura a presidente por SUMA,0
Urgente Se filtra un video de Noboa anunciando la destrucción de las termoeléctricas En esta se escucha decir claramente al Presidente “Ya que hoy día producimos mucha electricidad con termoeléctricas Quemamos diésel para generar electricidad y eso lo vamos a eliminar”,0
"¿Cómo así un tornado en TUNGURAGUA
¿Cuando en toda la historia del país ha habido un tornado en alguna parte del país Las hondas vibracional es del sistema HARRP alteran toda la armonía natural El senado del imperio prohibió el uso del sistema HARRP como arma de manipulación de dominio en contra de otro país Y solo permite su uso como una empresa privada que alquila sus servicios Lo que quiero decir es que Noboa hizo un arreglo para beneficiarse de la sequía para fines de usó comercial en sus negocios con la tia Eso significa que el país está en manos de un psicópata peligroso",0
"El ‘pico y placa eléctrico’ contempla que la jornada laboral sea de cuatro días Por decreto la jornada laboral pasa a ser de 10 horas y se elimina el pago de horas extras 
",0
Ya hay un ganador en las elecciones tras una reunión entre el Embajador de Estados Unidos en Ecuador y la presidenta del CNE Diana Atamaint este 18 de octubre,0
" Yo no digo que Rafael Correa no sea inteligente lo estoy acusando de canalla Empezó a decir a la gente que tenía que agredirme en la calle Yo tengo familia Si mañana me matan es responsabilidad de Correa” dijo Pedro Granja 
",1
"Pedro Freire irá por el partido SUMA como candidato presidencial El Partido Sociedad Unida Más Acción SUMA confirmó la candidatura de PedroJoséFreile y la ex asambleísta GeraldineWeber como fórmula presidencial para las elecciones de 2025 
Pero Suma también nombra a JanTopic como Candidato a la Presidencia de Ecuador Esta bien que sean ñaños pero sean serios",0
" “Venceremos en las elecciones 2025 el socialismo está más vivo que nunca en Ecuador”

“Somos la semilla del socialismo del siglo 21 Ecuador volverá a renacer el apoyo de Nicolás Maduro será contundente para ganar las elecciones” acotó el candidato del correísmo a la vicepresidencia Diego Borja",0
Colombia apoya a México y han dejado a Ecuador sin luz ¿Saben qué tuvo que hacer el presidente Daniel Noboa Declarar el estado de emergencia Todo esto surge tras el conflicto que tiene México con Ecuador y las sanciones que se le han implementado a sus empresas petroleras que han sacado del sistema energético las petroleras ecuatorianas Ahora la gente no tiene acceso al servicio eléctrico y el país se ha quedado a oscuras Ante todo esto Ecuador pierde en la corte internacional ante México,0
¡Fuera Correa fuera El precandidato vicepresidencial del correísmo aparece junto a Gustavo Larrea y se mostraba muy crítico de la Revolución Ciudadana en marchas contra el correismo en 2015,1
"urgente revolucionciudadana acaba de Sepultar la canciller sommerfeld en el juicio político y rumbo a su Destitucion noticias 
",0
Según Cedatos el 85 del ecuatorianos desconfía de la presidenta del CNE de Ecuador Diana Atamaint para el control de estas elecciones,1
¡Ultima hora El dr Gustavo Jalkh será cnadidato a la presidencia por la RC5 Le dan la patada a Luisa Gonzalez,0
Verónica Abad fue entrevistada en Radio Morena En el espacio habló sobre el cargo que se le otorgó para enviarla a Israel y dijo que no es su capricho ser Presidenta pero que es lo que manda la Constitución en caso de que Noboa decida reelegirse para el 2025,1
Periodista gringo afirma que durante todo el reportaje realizado al presidente Daniel Noboa este anduvo con aliento a licor me dio la impresión de ser un pobre acomplejado,0
Asesora presidencial pide que metan presa a la vicepresidenta y a su hijo Deberían estar en la roca y compartir una celda,0
Como le encanta usar la chaqueta de cuero cuando tiene que hablar de seguridad para pareserse a mi esposito dice Pity Guzman esposa del excandidato presidencial Jan Topic,1
"Presidencia de Ecuador DanielNoboa fue denunciado ante el Tribunal Contencioso Electoral TCE por presunta campaña anticipada en la consulta popular de 2024 
La denuncia presentada por AndrésPasquelEspín también será llevada a Fiscalía General del Estado Ecuador
Mientras el Gobierno dice que quien lo denuncio es el ex de una funcionaria de la Vicepresidencia Ecuador 🤔
Según Jacome portavoz de Noboa no importa el delito lo que importa es saber quién denuncia el delito Una muestra más de cómo estamos en Ecuador",1
Noboa quiere convertir escuelas del Milenio en cuarteles,0
Por orden de EEUU Daniel Noboa utilizará las escuelas del milenio como UPCs de policías denjando a miles de niños sin educación,0
La fiscal Diana Salazar pretender ser presidenta del Ecuador en 2025,0
CLAUDIA SHEIMBAUN PROMETE ENCARCELAR A DANIEL NOBOA Y HACER RESPETAR SOBERANÍA DE MÉXICO,0
La ministra del Interior Mónica Palencia dijo que su jefe Daniel Noboa cometió delito ambiental por culpa del expresidente Rafael Correa,0
Aumenta el precio del balón de gas Fuera Noboa fuera,0
Hay una primera baja después de la consulta popular pues Mónica Palencia queda fuera del Gobierno,0
"¡ANNABELLA PREDIJO EL DESASTRE DE GOBIERNO DE SU HIJO
Bendita hemeroteca que nos trae esta preocupante predicción de Annabella Azín de alguna forma u otra ella sabía el desastre que se avecinaba en el país bajo el gobierno de su hijo El gobierno de mi hijo se debilita afirmó",0
El presidentecandidato Daniel Noboa está a un paso de desdolarizar el país Esto por la declaración del exministro de economía Juan Carlos Vega La declaración fue dada en un evento organizado por el Banco Central En el foro Vega dijo que cuando recibió la economía del país la dolarización estaba en riesgo El exfuncionario ironizó parte de su declaración diciendo que el Gobierno estuvo a punto de emitir ‘ecuadólares’ para pagar sueldos a los servidores públicos esto debido a la situación económica que se atravesaba,0
